simulation,candide method,temp
1,3,1.7513799307932516
1,3,1.7513799307932516
1,3,1.7513799307932516
1,2,1.7513799307932516
1,3,1.7513799307932516
1,3,1.7513799307932516
1,3,1.7513799307932516
1,3,1.7513799307932516
1,2,1.7513799307932516
1,3,1.7513799307932516
1,2,1.7513799307932516
1,2,1.7513799307932516
1,2,1.7513799307932516
1,2,1.7513799307932516
1,2,1.7513799307932516
1,2,1.7513799307932516
1,3,1.7513799307932516
1,2,1.7513799307932516
1,3,1.7513799307932516
1,2,1.7513799307932516
1,2,1.733866131485319
1,2,1.733866131485319
1,2,1.733866131485319
1,3,1.733866131485319
1,3,1.733866131485319
1,1,1.733866131485319
1,2,1.733866131485319
1,2,1.733866131485319
1,3,1.733866131485319
1,3,1.733866131485319
1,2,1.733866131485319
1,3,1.733866131485319
1,3,1.733866131485319
1,3,1.733866131485319
1,1,1.733866131485319
1,3,1.733866131485319
1,1,1.733866131485319
1,2,1.733866131485319
1,2,1.733866131485319
1,2,1.733866131485319
1,2,1.733866131485319
1,3,1.733866131485319
1,3,1.733866131485319
1,3,1.733866131485319
1,1,1.733866131485319
1,2,1.733866131485319
1,2,1.733866131485319
1,3,1.733866131485319
1,2,1.733866131485319
1,2,1.733866131485319
1,2,1.733866131485319
1,2,1.733866131485319
1,3,1.733866131485319
1,3,1.733866131485319
1,3,1.733866131485319
1,2,1.733866131485319
1,3,1.733866131485319
1,3,1.733866131485319
1,3,1.733866131485319
1,0,1.733866131485319
1,2,1.733866131485319
1,3,1.733866131485319
1,2,1.733866131485319
1,0,1.733866131485319
1,2,1.733866131485319
1,2,1.7165274701704658
1,2,1.7165274701704658
1,3,1.7165274701704658
1,3,1.7165274701704658
1,3,1.7165274701704658
1,0,1.7165274701704658
1,3,1.7165274701704658
1,2,1.7165274701704658
1,3,1.7165274701704658
1,3,1.7165274701704658
1,2,1.7165274701704658
1,2,1.7165274701704658
1,3,1.7165274701704658
1,3,1.7165274701704658
1,3,1.7165274701704658
1,1,1.7165274701704658
1,3,1.7165274701704658
1,3,1.7165274701704658
1,2,1.7165274701704658
1,2,1.7165274701704658
1,2,1.7165274701704658
1,2,1.7165274701704658
1,1,1.7165274701704658
1,3,1.7165274701704658
1,3,1.7165274701704658
1,3,1.7165274701704658
1,2,1.7165274701704658
1,3,1.7165274701704658
1,3,1.7165274701704658
1,2,1.7165274701704658
1,3,1.7165274701704658
1,3,1.7165274701704658
1,3,1.7165274701704658
1,3,1.7165274701704658
1,2,1.7165274701704658
1,1,1.7165274701704658
1,3,1.7165274701704658
1,3,1.7165274701704658
1,3,1.7165274701704658
1,3,1.7165274701704658
1,1,1.7165274701704658
1,1,1.6993621954687612
1,2,1.6993621954687612
1,3,1.6993621954687612
1,3,1.6993621954687612
1,3,1.6993621954687612
1,3,1.6993621954687612
1,3,1.6993621954687612
1,3,1.6993621954687612
1,3,1.6993621954687612
1,2,1.6993621954687612
1,3,1.6993621954687612
1,2,1.6993621954687612
1,2,1.6993621954687612
1,3,1.6993621954687612
1,3,1.6993621954687612
1,3,1.6993621954687612
1,2,1.6993621954687612
1,3,1.6993621954687612
1,3,1.6993621954687612
1,3,1.6993621954687612
1,3,1.6993621954687612
1,1,1.6993621954687612
1,3,1.6993621954687612
1,2,1.6993621954687612
1,3,1.6993621954687612
1,2,1.6993621954687612
1,3,1.6993621954687612
1,3,1.6993621954687612
1,1,1.6993621954687612
1,3,1.6993621954687612
1,1,1.6993621954687612
1,2,1.6993621954687612
1,0,1.6993621954687612
1,3,1.6993621954687612
1,3,1.6993621954687612
1,3,1.6993621954687612
1,2,1.6993621954687612
1,0,1.6993621954687612
1,3,1.6993621954687612
1,3,1.6993621954687612
1,2,1.6993621954687612
1,3,1.6993621954687612
1,2,1.6993621954687612
1,0,1.6993621954687612
1,1,1.6993621954687612
1,2,1.6823685735140737
1,3,1.6823685735140737
1,2,1.6823685735140737
1,2,1.6823685735140737
1,1,1.6823685735140737
1,2,1.6823685735140737
1,3,1.6823685735140737
1,3,1.6823685735140737
1,0,1.6823685735140737
1,2,1.6823685735140737
1,3,1.6823685735140737
1,3,1.6823685735140737
1,3,1.6823685735140737
1,3,1.6823685735140737
1,3,1.6823685735140737
1,3,1.6823685735140737
1,3,1.6823685735140737
1,3,1.6823685735140737
1,3,1.6823685735140737
1,3,1.6823685735140737
1,2,1.6823685735140737
1,2,1.6823685735140737
1,2,1.6823685735140737
1,0,1.6823685735140737
1,3,1.6823685735140737
1,2,1.6823685735140737
1,2,1.6823685735140737
1,2,1.6823685735140737
1,3,1.6823685735140737
1,2,1.6823685735140737
1,3,1.6823685735140737
1,3,1.665544887778933
1,3,1.665544887778933
1,2,1.665544887778933
1,3,1.665544887778933
1,3,1.665544887778933
1,3,1.665544887778933
1,2,1.665544887778933
1,2,1.665544887778933
1,0,1.665544887778933
1,3,1.665544887778933
1,2,1.665544887778933
1,2,1.665544887778933
1,2,1.665544887778933
1,3,1.665544887778933
1,3,1.665544887778933
1,2,1.665544887778933
1,3,1.665544887778933
1,3,1.665544887778933
1,2,1.665544887778933
1,3,1.665544887778933
1,2,1.665544887778933
1,3,1.665544887778933
1,2,1.665544887778933
1,3,1.665544887778933
1,2,1.665544887778933
1,3,1.665544887778933
1,2,1.665544887778933
1,2,1.665544887778933
1,3,1.665544887778933
1,1,1.665544887778933
1,0,1.665544887778933
1,3,1.665544887778933
1,3,1.665544887778933
1,3,1.665544887778933
1,3,1.665544887778933
1,2,1.665544887778933
1,3,1.665544887778933
1,2,1.665544887778933
1,2,1.665544887778933
1,3,1.665544887778933
1,3,1.665544887778933
1,0,1.665544887778933
1,3,1.665544887778933
1,3,1.665544887778933
1,3,1.665544887778933
1,3,1.665544887778933
1,2,1.665544887778933
1,3,1.6488894389011437
1,2,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,2,1.6488894389011437
1,3,1.6488894389011437
1,2,1.6488894389011437
1,2,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,2,1.6488894389011437
1,2,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,2,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,2,1.6488894389011437
1,3,1.6488894389011437
1,1,1.6488894389011437
1,1,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,1,1.6488894389011437
1,2,1.6488894389011437
1,2,1.6488894389011437
1,2,1.6488894389011437
1,3,1.6488894389011437
1,0,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,2,1.6488894389011437
1,3,1.6488894389011437
1,2,1.6488894389011437
1,3,1.6488894389011437
1,3,1.6488894389011437
1,2,1.6324005445121323
1,2,1.6324005445121323
1,3,1.6324005445121323
1,1,1.6324005445121323
1,2,1.6324005445121323
1,3,1.6324005445121323
1,2,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,2,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,0,1.6324005445121323
1,2,1.6324005445121323
1,2,1.6324005445121323
1,1,1.6324005445121323
1,3,1.6324005445121323
1,1,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,2,1.6324005445121323
1,3,1.6324005445121323
1,0,1.6324005445121323
1,3,1.6324005445121323
1,2,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,2,1.6324005445121323
1,2,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,2,1.6324005445121323
1,3,1.6324005445121323
1,2,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,3,1.6324005445121323
1,2,1.6324005445121323
1,2,1.6324005445121323
1,3,1.616076539067011
1,2,1.616076539067011
1,2,1.616076539067011
1,2,1.616076539067011
1,2,1.616076539067011
1,2,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,2,1.616076539067011
1,3,1.616076539067011
1,1,1.616076539067011
1,2,1.616076539067011
1,1,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,1,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,1,1.616076539067011
1,2,1.616076539067011
1,2,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,2,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,2,1.616076539067011
1,2,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,1,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,3,1.616076539067011
1,2,1.616076539067011
1,0,1.616076539067011
1,3,1.616076539067011
1,2,1.616076539067011
1,3,1.616076539067011
1,0,1.599915773676341
1,3,1.599915773676341
1,3,1.599915773676341
1,2,1.599915773676341
1,2,1.599915773676341
1,2,1.599915773676341
1,3,1.599915773676341
1,1,1.599915773676341
1,3,1.599915773676341
1,2,1.599915773676341
1,3,1.599915773676341
1,2,1.599915773676341
1,3,1.599915773676341
1,2,1.599915773676341
1,3,1.599915773676341
1,0,1.599915773676341
1,3,1.599915773676341
1,3,1.599915773676341
1,3,1.599915773676341
1,2,1.599915773676341
1,3,1.599915773676341
1,3,1.599915773676341
1,2,1.599915773676341
1,3,1.599915773676341
1,1,1.599915773676341
1,2,1.599915773676341
1,3,1.599915773676341
1,3,1.599915773676341
1,3,1.599915773676341
1,2,1.599915773676341
1,3,1.599915773676341
1,2,1.599915773676341
1,3,1.599915773676341
1,2,1.599915773676341
1,2,1.599915773676341
1,2,1.599915773676341
1,3,1.599915773676341
1,3,1.599915773676341
1,3,1.599915773676341
1,2,1.599915773676341
1,3,1.599915773676341
1,3,1.599915773676341
1,2,1.599915773676341
1,3,1.599915773676341
1,3,1.599915773676341
1,2,1.599915773676341
1,3,1.599915773676341
1,3,1.599915773676341
1,3,1.599915773676341
1,3,1.5839166159395774
1,2,1.5839166159395774
1,3,1.5839166159395774
1,3,1.5839166159395774
1,3,1.5839166159395774
1,2,1.5839166159395774
1,2,1.5839166159395774
1,3,1.5839166159395774
1,3,1.5839166159395774
1,3,1.5839166159395774
1,1,1.5839166159395774
1,3,1.5839166159395774
1,0,1.5839166159395774
1,2,1.5839166159395774
1,2,1.5839166159395774
1,3,1.5839166159395774
1,3,1.5839166159395774
1,3,1.5839166159395774
1,2,1.5839166159395774
1,3,1.5839166159395774
1,2,1.5839166159395774
1,2,1.5839166159395774
1,2,1.5839166159395774
1,2,1.5839166159395774
1,3,1.5839166159395774
1,0,1.5839166159395774
1,2,1.5839166159395774
1,2,1.5839166159395774
1,3,1.5839166159395774
1,2,1.5839166159395774
1,3,1.5839166159395774
1,2,1.5839166159395774
1,2,1.5839166159395774
1,3,1.5839166159395774
1,2,1.5839166159395774
1,3,1.5839166159395774
1,3,1.5839166159395774
1,3,1.5839166159395774
1,3,1.5839166159395774
1,3,1.5839166159395774
1,3,1.5839166159395774
1,3,1.5839166159395774
1,3,1.5680774497801817
1,2,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,2,1.5680774497801817
1,2,1.5680774497801817
1,2,1.5680774497801817
1,1,1.5680774497801817
1,2,1.5680774497801817
1,1,1.5680774497801817
1,1,1.5680774497801817
1,3,1.5680774497801817
1,2,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,2,1.5680774497801817
1,2,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,0,1.5680774497801817
1,3,1.5680774497801817
1,2,1.5680774497801817
1,2,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,2,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,2,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,2,1.5680774497801817
1,0,1.5680774497801817
1,2,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,2,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,3,1.5680774497801817
1,2,1.5680774497801817
1,2,1.55239667528238
1,3,1.55239667528238
1,3,1.55239667528238
1,2,1.55239667528238
1,3,1.55239667528238
1,2,1.55239667528238
1,1,1.55239667528238
1,2,1.55239667528238
1,3,1.55239667528238
1,1,1.55239667528238
1,2,1.55239667528238
1,2,1.55239667528238
1,1,1.55239667528238
1,2,1.55239667528238
1,3,1.55239667528238
1,3,1.55239667528238
1,2,1.55239667528238
1,2,1.55239667528238
1,3,1.55239667528238
1,2,1.55239667528238
1,3,1.55239667528238
1,2,1.55239667528238
1,3,1.55239667528238
1,2,1.55239667528238
1,2,1.55239667528238
1,3,1.55239667528238
1,3,1.55239667528238
1,2,1.55239667528238
1,2,1.55239667528238
1,2,1.55239667528238
1,2,1.55239667528238
1,3,1.55239667528238
1,2,1.55239667528238
1,2,1.55239667528238
1,2,1.55239667528238
1,3,1.55239667528238
1,3,1.55239667528238
1,3,1.55239667528238
1,2,1.55239667528238
1,2,1.55239667528238
1,1,1.55239667528238
1,3,1.5368727085295562
1,1,1.5368727085295562
1,3,1.5368727085295562
1,1,1.5368727085295562
1,2,1.5368727085295562
1,3,1.5368727085295562
1,3,1.5368727085295562
1,2,1.5368727085295562
1,3,1.5368727085295562
1,1,1.5368727085295562
1,3,1.5368727085295562
1,3,1.5368727085295562
1,3,1.5368727085295562
1,1,1.5368727085295562
1,2,1.5368727085295562
1,2,1.5368727085295562
1,3,1.5368727085295562
1,3,1.5368727085295562
1,2,1.5368727085295562
1,2,1.5368727085295562
1,2,1.5368727085295562
1,3,1.5368727085295562
1,3,1.5368727085295562
1,2,1.5368727085295562
1,0,1.5368727085295562
1,3,1.5368727085295562
1,1,1.5368727085295562
1,2,1.5368727085295562
1,2,1.5368727085295562
1,2,1.5368727085295562
1,2,1.5368727085295562
1,2,1.5368727085295562
1,2,1.5368727085295562
1,3,1.5368727085295562
1,3,1.5368727085295562
1,0,1.5368727085295562
1,2,1.5368727085295562
1,2,1.5368727085295562
1,2,1.5368727085295562
1,3,1.5368727085295562
1,3,1.5368727085295562
1,2,1.5368727085295562
1,2,1.5368727085295562
1,3,1.5368727085295562
1,2,1.5368727085295562
1,2,1.5215039814442606
1,2,1.5215039814442606
1,3,1.5215039814442606
1,2,1.5215039814442606
1,2,1.5215039814442606
1,2,1.5215039814442606
1,3,1.5215039814442606
1,2,1.5215039814442606
1,2,1.5215039814442606
1,3,1.5215039814442606
1,2,1.5215039814442606
1,3,1.5215039814442606
1,2,1.5215039814442606
1,2,1.5215039814442606
1,2,1.5215039814442606
1,3,1.5215039814442606
1,3,1.5215039814442606
1,2,1.5215039814442606
1,2,1.5215039814442606
1,2,1.5215039814442606
1,2,1.5215039814442606
1,2,1.5215039814442606
1,3,1.5215039814442606
1,3,1.5215039814442606
1,3,1.5215039814442606
1,3,1.5215039814442606
1,3,1.5215039814442606
1,2,1.5215039814442606
1,2,1.5215039814442606
1,3,1.5215039814442606
1,2,1.5215039814442606
1,2,1.5215039814442606
1,2,1.5215039814442606
1,3,1.5215039814442606
1,2,1.5215039814442606
1,3,1.5215039814442606
1,3,1.5215039814442606
1,2,1.5215039814442606
1,2,1.5215039814442606
1,2,1.5215039814442606
1,1,1.5215039814442606
1,3,1.5215039814442606
1,3,1.5215039814442606
1,2,1.5215039814442606
1,2,1.5215039814442606
1,3,1.5215039814442606
1,2,1.5215039814442606
1,3,1.5215039814442606
1,2,1.5215039814442606
1,3,1.5215039814442606
1,2,1.5215039814442606
1,3,1.5215039814442606
1,3,1.5215039814442606
1,2,1.5215039814442606
1,3,1.5215039814442606
1,3,1.5215039814442606
1,2,1.506288941629818
1,3,1.506288941629818
1,2,1.506288941629818
1,2,1.506288941629818
1,3,1.506288941629818
1,3,1.506288941629818
1,3,1.506288941629818
1,3,1.506288941629818
1,3,1.506288941629818
1,2,1.506288941629818
1,3,1.506288941629818
1,2,1.506288941629818
1,2,1.506288941629818
1,3,1.506288941629818
1,1,1.506288941629818
1,2,1.506288941629818
1,3,1.506288941629818
1,2,1.506288941629818
1,3,1.506288941629818
1,2,1.506288941629818
1,3,1.506288941629818
1,3,1.506288941629818
1,3,1.506288941629818
1,2,1.506288941629818
1,2,1.506288941629818
1,3,1.506288941629818
1,3,1.506288941629818
1,3,1.506288941629818
1,3,1.506288941629818
1,3,1.506288941629818
1,3,1.506288941629818
1,2,1.506288941629818
1,2,1.506288941629818
1,3,1.506288941629818
1,3,1.506288941629818
1,2,1.506288941629818
1,3,1.506288941629818
1,2,1.506288941629818
1,3,1.506288941629818
1,2,1.506288941629818
1,2,1.506288941629818
1,0,1.506288941629818
1,2,1.506288941629818
1,3,1.506288941629818
1,2,1.506288941629818
1,2,1.506288941629818
1,3,1.4912260522135197
1,3,1.4912260522135197
1,3,1.4912260522135197
1,2,1.4912260522135197
1,3,1.4912260522135197
1,2,1.4912260522135197
1,2,1.4912260522135197
1,3,1.4912260522135197
1,1,1.4912260522135197
1,2,1.4912260522135197
1,3,1.4912260522135197
1,2,1.4912260522135197
1,1,1.4912260522135197
1,3,1.4912260522135197
1,3,1.4912260522135197
1,2,1.4912260522135197
1,3,1.4912260522135197
1,3,1.4912260522135197
1,2,1.4912260522135197
1,3,1.4912260522135197
1,2,1.4912260522135197
1,2,1.4912260522135197
1,3,1.4912260522135197
1,3,1.4912260522135197
1,2,1.4912260522135197
1,3,1.4912260522135197
1,2,1.4912260522135197
1,3,1.4912260522135197
1,2,1.4912260522135197
1,2,1.4912260522135197
1,2,1.4912260522135197
1,3,1.4912260522135197
1,3,1.4912260522135197
1,1,1.4912260522135197
1,0,1.4912260522135197
1,2,1.4912260522135197
1,2,1.4912260522135197
1,2,1.4912260522135197
1,2,1.4912260522135197
1,2,1.4912260522135197
1,1,1.4912260522135197
1,3,1.4912260522135197
1,2,1.4912260522135197
1,2,1.4912260522135197
1,3,1.4912260522135197
1,2,1.4912260522135197
1,3,1.4912260522135197
1,3,1.4912260522135197
1,3,1.4912260522135197
1,3,1.4912260522135197
1,1,1.4912260522135197
1,3,1.4912260522135197
1,0,1.4912260522135197
1,3,1.4912260522135197
1,1,1.4912260522135197
1,3,1.4912260522135197
1,2,1.4912260522135197
1,3,1.4912260522135197
1,3,1.4912260522135197
1,3,1.4912260522135197
1,2,1.4763137916913844
1,2,1.4763137916913844
1,3,1.4763137916913844
1,2,1.4763137916913844
1,3,1.4763137916913844
1,3,1.4763137916913844
1,3,1.4763137916913844
1,3,1.4763137916913844
1,3,1.4763137916913844
1,3,1.4763137916913844
1,2,1.4763137916913844
1,3,1.4763137916913844
1,2,1.4763137916913844
1,3,1.4763137916913844
1,3,1.4763137916913844
1,2,1.4763137916913844
1,3,1.4763137916913844
1,2,1.4763137916913844
1,3,1.4763137916913844
1,3,1.4763137916913844
1,2,1.4763137916913844
1,3,1.4763137916913844
1,3,1.4763137916913844
1,3,1.4763137916913844
1,2,1.4763137916913844
1,2,1.4763137916913844
1,3,1.4763137916913844
1,2,1.4763137916913844
1,2,1.4763137916913844
1,2,1.4763137916913844
1,3,1.4763137916913844
1,3,1.4763137916913844
1,1,1.4763137916913844
1,3,1.4763137916913844
1,2,1.4763137916913844
1,3,1.4763137916913844
1,2,1.4763137916913844
1,3,1.4763137916913844
1,2,1.4763137916913844
1,2,1.4763137916913844
1,3,1.4763137916913844
1,2,1.4763137916913844
1,2,1.4763137916913844
1,2,1.4763137916913844
1,3,1.4763137916913844
1,2,1.4763137916913844
1,2,1.4763137916913844
1,2,1.4763137916913844
1,3,1.4763137916913844
1,2,1.4763137916913844
1,2,1.4615506537744707
1,3,1.4615506537744707
1,3,1.4615506537744707
1,2,1.4615506537744707
1,1,1.4615506537744707
1,3,1.4615506537744707
1,2,1.4615506537744707
1,3,1.4615506537744707
1,3,1.4615506537744707
1,3,1.4615506537744707
1,3,1.4615506537744707
1,3,1.4615506537744707
1,3,1.4615506537744707
1,3,1.4615506537744707
1,2,1.4615506537744707
1,3,1.4615506537744707
1,2,1.4615506537744707
1,3,1.4615506537744707
1,2,1.4615506537744707
1,2,1.4615506537744707
1,3,1.4615506537744707
1,3,1.4615506537744707
1,3,1.4615506537744707
1,2,1.4615506537744707
1,1,1.4615506537744707
1,3,1.4615506537744707
1,3,1.4615506537744707
1,2,1.4615506537744707
1,3,1.4615506537744707
1,3,1.4615506537744707
1,3,1.4615506537744707
1,3,1.4615506537744707
1,2,1.4615506537744707
1,3,1.4615506537744707
1,2,1.4615506537744707
1,2,1.4615506537744707
1,3,1.4615506537744707
1,3,1.4615506537744707
1,2,1.4615506537744707
1,3,1.4615506537744707
1,3,1.4615506537744707
1,2,1.4615506537744707
1,1,1.446935147236726
1,2,1.446935147236726
1,3,1.446935147236726
1,2,1.446935147236726
1,2,1.446935147236726
1,3,1.446935147236726
1,2,1.446935147236726
1,3,1.446935147236726
1,2,1.446935147236726
1,3,1.446935147236726
1,2,1.446935147236726
1,3,1.446935147236726
1,2,1.446935147236726
1,2,1.446935147236726
1,3,1.446935147236726
1,3,1.446935147236726
1,2,1.446935147236726
1,2,1.446935147236726
1,3,1.446935147236726
1,2,1.446935147236726
1,2,1.446935147236726
1,2,1.446935147236726
1,3,1.446935147236726
1,3,1.446935147236726
1,2,1.446935147236726
1,3,1.446935147236726
1,2,1.446935147236726
1,2,1.446935147236726
1,2,1.446935147236726
1,3,1.446935147236726
1,3,1.446935147236726
1,3,1.446935147236726
1,3,1.446935147236726
1,1,1.446935147236726
1,3,1.446935147236726
1,1,1.446935147236726
1,2,1.446935147236726
1,2,1.446935147236726
1,3,1.446935147236726
1,3,1.446935147236726
1,3,1.446935147236726
1,1,1.446935147236726
1,2,1.446935147236726
1,3,1.446935147236726
1,2,1.4324657957643587
1,3,1.4324657957643587
1,2,1.4324657957643587
1,2,1.4324657957643587
1,3,1.4324657957643587
1,3,1.4324657957643587
1,2,1.4324657957643587
1,2,1.4324657957643587
1,3,1.4324657957643587
1,2,1.4324657957643587
1,3,1.4324657957643587
1,3,1.4324657957643587
1,3,1.4324657957643587
1,3,1.4324657957643587
1,3,1.4324657957643587
1,2,1.4324657957643587
1,3,1.4324657957643587
1,2,1.4324657957643587
1,3,1.4324657957643587
1,2,1.4324657957643587
1,2,1.4324657957643587
1,2,1.4324657957643587
1,2,1.4324657957643587
1,1,1.4324657957643587
1,3,1.4324657957643587
1,3,1.4324657957643587
1,3,1.4324657957643587
1,3,1.4324657957643587
1,2,1.4324657957643587
1,2,1.4324657957643587
1,3,1.4324657957643587
1,2,1.4324657957643587
1,3,1.4324657957643587
1,2,1.4324657957643587
1,2,1.4324657957643587
1,3,1.4324657957643587
1,3,1.4324657957643587
1,3,1.4324657957643587
1,3,1.4324657957643587
1,2,1.418141137806715
1,2,1.418141137806715
1,3,1.418141137806715
1,2,1.418141137806715
1,3,1.418141137806715
1,3,1.418141137806715
1,3,1.418141137806715
1,3,1.418141137806715
1,3,1.418141137806715
1,3,1.418141137806715
1,3,1.418141137806715
1,2,1.418141137806715
1,3,1.418141137806715
1,1,1.418141137806715
1,3,1.418141137806715
1,1,1.418141137806715
1,3,1.418141137806715
1,3,1.418141137806715
1,2,1.418141137806715
1,2,1.418141137806715
1,3,1.418141137806715
1,2,1.418141137806715
1,3,1.418141137806715
1,3,1.418141137806715
1,3,1.418141137806715
1,2,1.418141137806715
1,2,1.418141137806715
1,3,1.418141137806715
1,3,1.418141137806715
1,3,1.418141137806715
1,2,1.418141137806715
1,1,1.418141137806715
1,3,1.418141137806715
1,3,1.418141137806715
1,1,1.418141137806715
1,3,1.418141137806715
1,3,1.418141137806715
1,3,1.418141137806715
1,2,1.418141137806715
1,2,1.418141137806715
1,2,1.418141137806715
1,2,1.418141137806715
1,3,1.418141137806715
1,2,1.418141137806715
1,3,1.418141137806715
1,2,1.418141137806715
1,3,1.418141137806715
1,3,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,0,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,3,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,3,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,3,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,2,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,2,1.4039597264286479
1,3,1.4039597264286479
1,3,1.3899201291643615
1,3,1.3899201291643615
1,3,1.3899201291643615
1,3,1.3899201291643615
1,2,1.3899201291643615
1,3,1.3899201291643615
1,2,1.3899201291643615
1,2,1.3899201291643615
1,3,1.3899201291643615
1,3,1.3899201291643615
1,2,1.3899201291643615
1,2,1.3899201291643615
1,3,1.3899201291643615
1,3,1.3899201291643615
1,3,1.3899201291643615
1,3,1.3899201291643615
1,3,1.3899201291643615
1,0,1.3899201291643615
1,3,1.3899201291643615
1,3,1.3899201291643615
1,3,1.3899201291643615
1,3,1.3899201291643615
1,2,1.3899201291643615
1,3,1.3899201291643615
1,3,1.3899201291643615
1,2,1.3899201291643615
1,2,1.3899201291643615
1,3,1.3899201291643615
1,2,1.3899201291643615
1,3,1.3899201291643615
1,2,1.3899201291643615
1,0,1.3899201291643615
1,2,1.3899201291643615
1,3,1.3899201291643615
1,3,1.3899201291643615
1,2,1.3899201291643615
1,2,1.3760209278727178
1,3,1.3760209278727178
1,3,1.3760209278727178
1,2,1.3760209278727178
1,3,1.3760209278727178
1,2,1.3760209278727178
1,3,1.3760209278727178
1,3,1.3760209278727178
1,2,1.3760209278727178
1,3,1.3760209278727178
1,3,1.3760209278727178
1,2,1.3760209278727178
1,3,1.3760209278727178
1,2,1.3760209278727178
1,3,1.3760209278727178
1,2,1.3760209278727178
1,2,1.3760209278727178
1,3,1.3760209278727178
1,3,1.3760209278727178
1,2,1.3760209278727178
1,2,1.3760209278727178
1,0,1.3760209278727178
1,3,1.3760209278727178
1,3,1.3760209278727178
1,3,1.3760209278727178
