simulation,candide method,temp
1,1,0.9002400081739306
1,2,0.9002400081739306
1,3,0.9002400081739306
1,3,0.9002400081739306
1,2,0.9002400081739306
1,3,0.9002400081739306
1,2,0.9002400081739306
1,3,0.9002400081739306
1,3,0.9002400081739306
1,3,0.9002400081739306
1,3,0.9002400081739306
1,3,0.9002400081739306
1,3,0.9002400081739306
1,2,0.9002400081739306
1,2,0.9002400081739306
1,3,0.9002400081739306
1,3,0.9002400081739306
1,3,0.9002400081739306
1,3,0.9002400081739306
1,3,0.9002400081739306
1,2,0.9002400081739306
1,2,0.8942977592212057
1,3,0.8942977592212057
1,3,0.8942977592212057
1,3,0.8942977592212057
1,3,0.8942977592212057
1,3,0.8942977592212057
1,2,0.8942977592212057
1,2,0.8942977592212057
1,3,0.8942977592212057
1,0,0.8942977592212057
1,3,0.8942977592212057
1,2,0.8942977592212057
1,1,0.8942977592212057
1,2,0.8942977592212057
1,3,0.8942977592212057
1,2,0.8942977592212057
1,2,0.8942977592212057
1,3,0.8942977592212057
1,3,0.8942977592212057
1,0,0.8942977592212057
1,2,0.8942977592212057
1,3,0.8942977592212057
1,2,0.8942977592212057
1,3,0.8942977592212057
1,3,0.8942977592212057
1,3,0.8942977592212057
1,3,0.8942977592212057
1,2,0.8942977592212057
1,2,0.8942977592212057
1,3,0.8942977592212057
1,2,0.8942977592212057
1,3,0.8942977592212057
1,3,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,2,0.8930987168183906
1,2,0.8930987168183906
1,3,0.8930987168183906
1,2,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,2,0.8930987168183906
1,3,0.8930987168183906
1,2,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,2,0.8930987168183906
1,2,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,2,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,3,0.8930987168183906
1,2,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,2,0.8919012820486809
1,3,0.8919012820486809
1,2,0.8919012820486809
1,2,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,2,0.8919012820486809
1,2,0.8919012820486809
1,2,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,2,0.8919012820486809
1,3,0.8919012820486809
1,2,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,2,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,2,0.8919012820486809
1,2,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,2,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8919012820486809
1,3,0.8907054527566196
1,2,0.8907054527566196
1,2,0.8907054527566196
1,3,0.8907054527566196
1,2,0.8907054527566196
1,2,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,2,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,2,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,2,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,2,0.8907054527566196
1,2,0.8907054527566196
1,2,0.8907054527566196
1,2,0.8907054527566196
1,3,0.8907054527566196
1,2,0.8907054527566196
1,3,0.8907054527566196
1,2,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,2,0.8907054527566196
1,2,0.8907054527566196
1,2,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,2,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,2,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,2,0.8907054527566196
1,2,0.8907054527566196
1,2,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,1,0.8907054527566196
1,2,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,3,0.8907054527566196
1,1,0.8902375849061037
1,3,0.8902375849061037
1,3,0.8902375849061037
1,2,0.8902375849061037
1,3,0.8902375849061037
1,3,0.8902375849061037
1,3,0.8902375849061037
1,3,0.8902375849061037
1,2,0.8902375849061037
1,2,0.8902375849061037
1,3,0.8902375849061037
1,3,0.8902375849061037
1,2,0.8902375849061037
1,3,0.8902375849061037
1,3,0.8902375849061037
1,3,0.8902375849061037
1,3,0.8902375849061037
1,3,0.8902375849061037
1,2,0.8902375849061037
1,3,0.8902375849061037
1,3,0.8902375849061037
1,2,0.8902375849061037
1,3,0.8902375849061037
1,3,0.8902375849061037
1,0,0.8902375849061037
1,2,0.8902375849061037
1,2,0.8902375849061037
1,3,0.8902375849061037
1,3,0.8902375849061037
1,3,0.8902375849061037
1,2,0.8902375849061037
1,2,0.8902375849061037
1,3,0.8902375849061037
1,3,0.8902375849061037
1,1,0.8902375849061037
1,2,0.8902375849061037
1,3,0.8902375849061037
1,3,0.8902375849061037
1,2,0.8897699628162092
1,3,0.8897699628162092
1,2,0.8897699628162092
1,3,0.8897699628162092
1,3,0.8897699628162092
1,3,0.8897699628162092
1,3,0.8897699628162092
1,3,0.8897699628162092
1,2,0.8897699628162092
1,2,0.8897699628162092
1,2,0.8897699628162092
1,3,0.8897699628162092
1,2,0.8897699628162092
1,2,0.8897699628162092
1,3,0.8897699628162092
1,3,0.8897699628162092
1,2,0.8897699628162092
1,2,0.8897699628162092
1,2,0.8897699628162092
1,2,0.8897699628162092
1,3,0.8897699628162092
1,3,0.8897699628162092
1,3,0.8897699628162092
1,3,0.8897699628162092
1,3,0.8897699628162092
1,3,0.8897699628162092
1,2,0.8897699628162092
1,3,0.8897699628162092
1,3,0.8897699628162092
1,2,0.8897699628162092
1,3,0.8897699628162092
1,2,0.8897699628162092
1,3,0.8897699628162092
1,3,0.8897699628162092
1,2,0.8897699628162092
1,3,0.8897699628162092
1,2,0.8897699628162092
1,2,0.8897699628162092
1,0,0.8893025863578435
1,3,0.8893025863578435
1,3,0.8893025863578435
1,3,0.8893025863578435
1,3,0.8893025863578435
1,3,0.8893025863578435
1,2,0.8893025863578435
1,2,0.8893025863578435
1,2,0.8893025863578435
1,3,0.8893025863578435
1,3,0.8893025863578435
1,2,0.8893025863578435
1,3,0.8893025863578435
1,3,0.8893025863578435
1,2,0.8893025863578435
1,2,0.8893025863578435
1,2,0.8893025863578435
1,3,0.8893025863578435
1,3,0.8893025863578435
1,3,0.8893025863578435
1,2,0.8893025863578435
1,2,0.8893025863578435
1,3,0.8893025863578435
1,3,0.8893025863578435
1,3,0.8893025863578435
1,3,0.8893025863578435
1,3,0.8893025863578435
1,2,0.8893025863578435
1,3,0.8893025863578435
1,3,0.8893025863578435
1,2,0.8893025863578435
1,2,0.8893025863578435
1,2,0.8893025863578435
1,2,0.8893025863578435
1,3,0.8893025863578435
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,2,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,2,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,2,0.8883688149355705
1,2,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,2,0.8883688149355705
1,2,0.8883688149355705
1,2,0.8883688149355705
1,2,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,3,0.8883688149355705
1,2,0.8883688149355705
1,2,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,2,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,2,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,2,0.8874360239771828
1,3,0.8874360239771828
1,2,0.8874360239771828
1,3,0.8874360239771828
1,2,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,2,0.8874360239771828
1,2,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,2,0.8874360239771828
1,1,0.8874360239771828
1,2,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8874360239771828
1,3,0.8865042124531892
1,3,0.8865042124531892
1,2,0.8865042124531892
1,2,0.8865042124531892
1,2,0.8865042124531892
1,3,0.8865042124531892
1,2,0.8865042124531892
1,3,0.8865042124531892
1,0,0.8865042124531892
1,3,0.8865042124531892
1,3,0.8865042124531892
1,3,0.8865042124531892
1,2,0.8865042124531892
1,3,0.8865042124531892
1,3,0.8865042124531892
1,3,0.8865042124531892
1,2,0.8865042124531892
1,3,0.8865042124531892
1,2,0.8865042124531892
1,2,0.8865042124531892
1,2,0.8865042124531892
1,3,0.8865042124531892
1,2,0.8865042124531892
1,3,0.8865042124531892
1,3,0.8865042124531892
1,2,0.8865042124531892
1,2,0.8865042124531892
1,3,0.8865042124531892
1,3,0.8865042124531892
1,2,0.8865042124531892
1,2,0.8865042124531892
1,3,0.8865042124531892
1,2,0.8865042124531892
1,3,0.8865042124531892
1,3,0.8865042124531892
1,3,0.8865042124531892
1,3,0.8865042124531892
1,2,0.8865042124531892
1,3,0.8865042124531892
1,3,0.8865042124531892
1,2,0.8855733793351797
1,3,0.8855733793351797
1,2,0.8855733793351797
1,2,0.8855733793351797
1,3,0.8855733793351797
1,2,0.8855733793351797
1,3,0.8855733793351797
1,3,0.8855733793351797
1,3,0.8855733793351797
1,3,0.8855733793351797
1,2,0.8855733793351797
1,3,0.8855733793351797
1,3,0.8855733793351797
1,3,0.8855733793351797
1,3,0.8855733793351797
1,1,0.8855733793351797
1,3,0.8855733793351797
1,3,0.8855733793351797
1,3,0.8855733793351797
1,3,0.8855733793351797
1,3,0.8855733793351797
1,3,0.8855733793351797
1,2,0.8855733793351797
1,3,0.8855733793351797
1,3,0.8855733793351797
1,3,0.8855733793351797
1,2,0.8855733793351797
1,2,0.8855733793351797
1,2,0.8855733793351797
1,3,0.8855733793351797
1,3,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,2,0.8846435235958237
1,3,0.8846435235958237
1,2,0.8846435235958237
1,2,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,2,0.8846435235958237
1,3,0.8846435235958237
1,2,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,2,0.8846435235958237
1,2,0.8846435235958237
1,2,0.8846435235958237
1,3,0.8846435235958237
1,2,0.8846435235958237
1,2,0.8846435235958237
1,2,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,2,0.8846435235958237
1,0,0.8846435235958237
1,1,0.8846435235958237
1,3,0.8846435235958237
1,2,0.8846435235958237
1,0,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,2,0.8846435235958237
1,2,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,3,0.8846435235958237
1,3,0.883100269880047
1,3,0.883100269880047
1,2,0.883100269880047
1,3,0.883100269880047
1,3,0.883100269880047
1,2,0.883100269880047
1,3,0.883100269880047
1,2,0.883100269880047
1,2,0.883100269880047
1,3,0.883100269880047
1,3,0.883100269880047
1,3,0.883100269880047
1,3,0.883100269880047
1,3,0.883100269880047
1,3,0.883100269880047
1,3,0.883100269880047
1,3,0.883100269880047
1,2,0.883100269880047
1,2,0.883100269880047
1,3,0.883100269880047
1,3,0.883100269880047
1,2,0.883100269880047
1,3,0.883100269880047
1,3,0.883100269880047
1,3,0.883100269880047
1,2,0.883100269880047
1,3,0.883100269880047
1,2,0.883100269880047
1,2,0.883100269880047
1,2,0.883100269880047
1,3,0.883100269880047
1,2,0.883100269880047
1,3,0.883100269880047
1,2,0.883100269880047
1,3,0.883100269880047
1,2,0.883100269880047
1,3,0.883100269880047
1,3,0.8815597083583211
1,3,0.8815597083583211
1,2,0.8815597083583211
1,2,0.8815597083583211
1,3,0.8815597083583211
1,3,0.8815597083583211
1,3,0.8815597083583211
1,1,0.8815597083583211
1,2,0.8815597083583211
1,3,0.8815597083583211
1,3,0.8815597083583211
1,3,0.8815597083583211
1,3,0.8815597083583211
1,2,0.8815597083583211
1,2,0.8815597083583211
1,3,0.8815597083583211
1,2,0.8815597083583211
1,2,0.8815597083583211
1,2,0.8815597083583211
1,2,0.8815597083583211
1,3,0.8815597083583211
1,3,0.8815597083583211
1,3,0.8815597083583211
1,2,0.8815597083583211
1,3,0.8815597083583211
1,3,0.8815597083583211
1,3,0.8815597083583211
1,3,0.8815597083583211
1,3,0.8815597083583211
1,2,0.8815597083583211
1,2,0.8815597083583211
1,2,0.8815597083583211
1,3,0.8815597083583211
1,3,0.8815597083583211
1,3,0.8815597083583211
1,2,0.8815597083583211
1,3,0.8815597083583211
1,2,0.8810966445648138
1,2,0.8810966445648138
1,3,0.8810966445648138
1,3,0.8810966445648138
1,3,0.8810966445648138
1,3,0.8810966445648138
1,3,0.8810966445648138
1,2,0.8810966445648138
1,2,0.8810966445648138
1,3,0.8810966445648138
1,2,0.8810966445648138
1,2,0.8810966445648138
1,2,0.8810966445648138
1,2,0.8810966445648138
1,3,0.8810966445648138
1,3,0.8810966445648138
1,2,0.8810966445648138
1,2,0.8810966445648138
1,2,0.8810966445648138
1,2,0.8810966445648138
1,3,0.8810966445648138
1,3,0.8810966445648138
1,3,0.8810966445648138
1,2,0.8810966445648138
1,2,0.8810966445648138
1,3,0.8810966445648138
1,2,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,2,0.8806338240084631
1,2,0.8806338240084631
1,3,0.8806338240084631
1,2,0.8806338240084631
1,2,0.8806338240084631
1,3,0.8806338240084631
1,2,0.8806338240084631
1,2,0.8806338240084631
1,2,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,2,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,2,0.8806338240084631
1,2,0.8806338240084631
1,2,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,2,0.8806338240084631
1,2,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,3,0.8806338240084631
1,2,0.8806338240084631
1,3,0.8806338240084631
1,2,0.8806338240084631
1,3,0.8806338240084631
1,2,0.8806338240084631
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,2,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,2,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,2,0.880171246561502
1,3,0.880171246561502
1,2,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,2,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,0,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,1,0.880171246561502
1,2,0.880171246561502
1,2,0.880171246561502
1,3,0.880171246561502
1,1,0.880171246561502
1,2,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,2,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,2,0.880171246561502
1,2,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.880171246561502
1,3,0.8798217237372369
1,3,0.8798217237372369
1,3,0.8798217237372369
1,2,0.8798217237372369
1,2,0.8798217237372369
1,2,0.8798217237372369
1,3,0.8798217237372369
1,2,0.8798217237372369
1,2,0.8798217237372369
1,2,0.8798217237372369
1,2,0.8798217237372369
1,3,0.8798217237372369
1,3,0.8798217237372369
1,2,0.8798217237372369
1,2,0.8798217237372369
1,3,0.8798217237372369
1,3,0.8798217237372369
1,3,0.8798217237372369
1,2,0.8798217237372369
1,2,0.8798217237372369
1,3,0.8798217237372369
1,2,0.8798217237372369
1,3,0.8798217237372369
1,3,0.8798217237372369
1,3,0.8798217237372369
1,2,0.8798217237372369
1,2,0.8798217237372369
1,2,0.8798217237372369
1,0,0.8798217237372369
1,3,0.8798217237372369
1,2,0.8798217237372369
1,2,0.8798217237372369
1,1,0.8798217237372369
1,3,0.8798217237372369
1,3,0.8798217237372369
1,2,0.8798217237372369
1,3,0.8798217237372369
1,2,0.8798217237372369
1,2,0.8798217237372369
1,3,0.8798217237372369
1,3,0.8798217237372369
1,2,0.8798217237372369
1,3,0.8798217237372369
1,3,0.8798217237372369
1,2,0.8798217237372369
1,2,0.879359572868565
1,3,0.879359572868565
1,3,0.879359572868565
1,1,0.879359572868565
1,3,0.879359572868565
1,3,0.879359572868565
1,2,0.879359572868565
1,3,0.879359572868565
1,3,0.879359572868565
1,3,0.879359572868565
1,2,0.879359572868565
1,2,0.879359572868565
1,3,0.879359572868565
1,2,0.879359572868565
1,2,0.879359572868565
1,3,0.879359572868565
1,3,0.879359572868565
1,2,0.879359572868565
1,3,0.879359572868565
1,1,0.879359572868565
1,3,0.879359572868565
1,2,0.879359572868565
1,3,0.879359572868565
1,3,0.879359572868565
1,2,0.879359572868565
1,3,0.879359572868565
1,3,0.879359572868565
1,2,0.879359572868565
1,2,0.879359572868565
1,3,0.879359572868565
1,3,0.879359572868565
1,3,0.879359572868565
1,2,0.879359572868565
1,2,0.879359572868565
1,3,0.879359572868565
1,3,0.879359572868565
1,3,0.879359572868565
1,2,0.879359572868565
1,2,0.879359572868565
1,2,0.879359572868565
1,2,0.879359572868565
1,3,0.879359572868565
1,2,0.879359572868565
1,3,0.8791042761674901
1,3,0.8791042761674901
1,2,0.8791042761674901
1,3,0.8791042761674901
1,3,0.8791042761674901
1,3,0.8791042761674901
1,2,0.8791042761674901
1,3,0.8791042761674901
1,3,0.8791042761674901
1,2,0.8791042761674901
1,3,0.8791042761674901
1,3,0.8791042761674901
1,2,0.8791042761674901
1,2,0.8791042761674901
1,3,0.8791042761674901
1,2,0.8791042761674901
1,2,0.8791042761674901
1,3,0.8791042761674901
1,1,0.8791042761674901
1,2,0.8791042761674901
1,3,0.8791042761674901
1,3,0.8791042761674901
1,3,0.8791042761674901
1,3,0.8791042761674901
1,3,0.8791042761674901
1,2,0.8791042761674901
1,3,0.8791042761674901
1,3,0.8786425021581394
1,1,0.8786425021581394
1,2,0.8786425021581394
1,3,0.8786425021581394
1,3,0.8786425021581394
1,2,0.8786425021581394
1,3,0.8786425021581394
1,2,0.8786425021581394
1,2,0.8786425021581394
1,2,0.8786425021581394
1,2,0.8786425021581394
1,3,0.8786425021581394
1,3,0.8786425021581394
1,3,0.8786425021581394
1,2,0.8786425021581394
1,3,0.8786425021581394
1,2,0.8786425021581394
1,2,0.8786425021581394
1,3,0.8786425021581394
1,2,0.8786425021581394
1,3,0.8786425021581394
1,3,0.8786425021581394
1,3,0.8786425021581394
1,3,0.8786425021581394
1,3,0.8786425021581394
1,2,0.8786425021581394
1,3,0.8786425021581394
1,3,0.8786425021581394
1,3,0.8786425021581394
1,3,0.8786425021581394
1,3,0.8786425021581394
1,2,0.8786425021581394
1,3,0.8786425021581394
1,3,0.8786425021581394
1,2,0.8786425021581394
1,3,0.8781809707084504
1,3,0.8781809707084504
1,0,0.8781809707084504
1,2,0.8781809707084504
1,3,0.8781809707084504
1,2,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,2,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,2,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,2,0.8781809707084504
1,3,0.8781809707084504
1,2,0.8781809707084504
1,3,0.8781809707084504
1,2,0.8781809707084504
1,2,0.8781809707084504
1,2,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,2,0.8781809707084504
1,3,0.8781809707084504
1,2,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,2,0.8781809707084504
1,2,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,2,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,2,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,2,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8781809707084504
1,2,0.8781809707084504
1,2,0.8781809707084504
1,3,0.8781809707084504
1,3,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,2,0.8777196816910117
1,3,0.8777196816910117
1,2,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,2,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,2,0.8777196816910117
1,1,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,2,0.8777196816910117
1,2,0.8777196816910117
1,3,0.8777196816910117
1,2,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,2,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,2,0.8777196816910117
1,2,0.8777196816910117
1,2,0.8777196816910117
1,2,0.8777196816910117
1,3,0.8777196816910117
1,2,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,3,0.8777196816910117
1,3,0.877258634978479
1,2,0.877258634978479
1,3,0.877258634978479
1,3,0.877258634978479
1,3,0.877258634978479
1,3,0.877258634978479
1,2,0.877258634978479
1,3,0.877258634978479
1,2,0.877258634978479
1,3,0.877258634978479
1,3,0.877258634978479
1,3,0.877258634978479
1,3,0.877258634978479
1,3,0.877258634978479
1,2,0.877258634978479
1,3,0.877258634978479
1,3,0.877258634978479
1,3,0.877258634978479
1,2,0.877258634978479
1,1,0.877258634978479
1,3,0.877258634978479
1,3,0.877258634978479
1,3,0.877258634978479
1,3,0.877258634978479
1,3,0.877258634978479
1,2,0.877258634978479
1,2,0.877258634978479
1,2,0.877258634978479
1,3,0.877258634978479
1,3,0.877258634978479
1,3,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,2,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,2,0.8770039482241528
1,2,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,2,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,2,0.8770039482241528
1,3,0.8770039482241528
1,2,0.8770039482241528
1,3,0.8770039482241528
1,2,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,2,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,3,0.8770039482241528
1,2,0.8770039482241528
1,3,0.8770039482241528
1,2,0.8770039482241528
1,2,0.8770039482241528
1,3,0.8770039482241528
1,2,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,2,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,2,0.8767493354107835
1,2,0.8767493354107835
1,2,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,2,0.8767493354107835
1,2,0.8767493354107835
1,3,0.8767493354107835
1,2,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,2,0.8767493354107835
1,1,0.8767493354107835
1,2,0.8767493354107835
1,3,0.8767493354107835
1,2,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,2,0.8767493354107835
1,2,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,1,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,3,0.8767493354107835
1,2,0.8757611409236077
1,2,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,2,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,2,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,2,0.8757611409236077
1,3,0.8757611409236077
1,2,0.8757611409236077
1,2,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,2,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,2,0.8757611409236077
1,3,0.8757611409236077
1,2,0.8757611409236077
1,3,0.8757611409236077
1,2,0.8757611409236077
1,3,0.8757611409236077
1,2,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,2,0.8757611409236077
1,3,0.8757611409236077
1,3,0.8757611409236077
1,2,0.8757611409236077
1,2,0.8757611409236077
